Document_name 	 Actual Class 	 Predicted Class
60691	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
54765	rec.sport.hockey	rec.sport.hockey
20706	soc.religion.christian	soc.religion.christian
20933	soc.religion.christian	soc.religion.christian
20930	soc.religion.christian	soc.religion.christian
20936	soc.religion.christian	soc.religion.christian
20935	soc.religion.christian	soc.religion.christian
20939	soc.religion.christian	soc.religion.christian
37939	comp.graphics	comp.graphics
53787	rec.sport.hockey	rec.sport.hockey
83950	talk.religion.misc	alt.atheism
176869	talk.politics.misc	talk.politics.misc
83956	talk.religion.misc	alt.atheism
83955	talk.religion.misc	talk.politics.guns
83958	talk.religion.misc	talk.religion.misc
83959	talk.religion.misc	alt.atheism
54719	rec.sport.hockey	rec.sport.hockey
54767	rec.sport.hockey	rec.sport.hockey
58800	sci.med	sci.med
176862	talk.politics.misc	talk.politics.misc
58802	sci.med	sci.med
54839	talk.politics.guns	talk.politics.guns
54838	talk.politics.guns	talk.politics.guns
54529	rec.sport.hockey	rec.sport.hockey
37932	comp.graphics	comp.graphics
54527	rec.sport.hockey	rec.sport.hockey
54834	talk.politics.guns	talk.politics.misc
54525	rec.sport.hockey	rec.sport.hockey
54836	talk.politics.guns	talk.politics.guns
54523	rec.sport.hockey	rec.sport.hockey
54522	talk.politics.guns	talk.politics.misc
15638	sci.crypt	sci.crypt
15639	sci.crypt	sci.crypt
37930	comp.graphics	comp.graphics
59179	sci.med	sci.med
59178	sci.med	sci.med
15631	sci.crypt	sci.crypt
15632	sci.crypt	sci.crypt
59174	sci.med	sci.med
59173	sci.med	sci.med
15635	sci.crypt	sci.crypt
59171	sci.med	sci.med
53438	alt.atheism	alt.atheism
53439	alt.atheism	alt.atheism
53435	alt.atheism	alt.atheism
37934	comp.graphics	comp.graphics
53430	alt.atheism	alt.atheism
176896	talk.politics.misc	talk.politics.misc
176895	talk.politics.misc	talk.politics.misc
176894	talk.politics.misc	talk.politics.misc
176893	talk.politics.misc	talk.politics.mideast
176892	talk.politics.misc	talk.politics.mideast
21510	soc.religion.christian	soc.religion.christian
176890	talk.politics.misc	talk.politics.misc
176899	talk.politics.misc	talk.politics.misc
103659	rec.autos	sci.electronics
84351	talk.religion.misc	talk.religion.misc
84353	talk.religion.misc	talk.religion.misc
84352	talk.religion.misc	soc.religion.christian
54781	talk.politics.guns	talk.politics.guns
54780	rec.sport.hockey	rec.sport.hockey
55052	talk.politics.guns	talk.politics.guns
105989	rec.sport.baseball	rec.sport.baseball
55053	talk.politics.guns	talk.politics.guns
52168	comp.sys.mac.hardware	comp.sys.mac.hardware
15943	sci.crypt	sci.crypt
15940	sci.crypt	sci.crypt
15944	sci.crypt	sci.crypt
55057	talk.politics.guns	talk.politics.guns
58774	sci.med	sci.med
58775	sci.med	sci.med
58772	sci.med	sci.med
58773	sci.med	sci.med
58771	sci.med	sci.med
103532	rec.autos	rec.autos
58779	sci.med	sci.med
76321	misc.forsale	misc.forsale
76320	misc.forsale	misc.forsale
76323	misc.forsale	talk.politics.guns
76322	misc.forsale	talk.politics.guns
76325	misc.forsale	misc.forsale
76326	misc.forsale	misc.forsale
68274	comp.windows.x	comp.graphics
76328	misc.forsale	misc.forsale
68272	comp.windows.x	comp.windows.x
68273	comp.windows.x	comp.windows.x
77322	talk.politics.mideast	talk.politics.mideast
77323	talk.politics.mideast	talk.politics.mideast
77327	talk.politics.mideast	talk.politics.mideast
77324	talk.politics.mideast	talk.politics.mideast
67424	comp.windows.x	sci.crypt
67425	comp.windows.x	comp.windows.x
67426	comp.windows.x	comp.windows.x
67421	comp.windows.x	comp.windows.x
67422	comp.windows.x	comp.graphics
20860	soc.religion.christian	soc.religion.christian
20711	soc.religion.christian	soc.religion.christian
15494	sci.crypt	sci.crypt
15491	sci.crypt	sci.crypt
15492	sci.crypt	sci.crypt
15498	sci.crypt	sci.crypt
15499	sci.crypt	sci.crypt
102964	rec.autos	rec.autos
38216	comp.graphics	comp.graphics
55070	talk.politics.guns	talk.politics.guns
55071	talk.politics.guns	talk.politics.guns
51559	comp.sys.mac.hardware	comp.sys.mac.hardware
55074	talk.politics.guns	talk.politics.guns
51554	comp.sys.mac.hardware	comp.sys.mac.hardware
51556	comp.sys.mac.hardware	comp.sys.mac.hardware
51551	comp.sys.mac.hardware	comp.sys.mac.hardware
51553	comp.sys.mac.hardware	comp.sys.mac.hardware
51552	comp.sys.mac.hardware	comp.sys.mac.hardware
61318	sci.space	sci.space
103328	rec.autos	rec.autos
61445	sci.space	sci.space
61310	sci.space	sci.space
103320	rec.autos	rec.autos
61312	sci.space	sci.space
61313	sci.space	sci.space
61315	sci.space	rec.autos
61316	sci.space	sci.space
61317	sci.space	sci.space
60998	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61447	sci.space	sci.space
37938	comp.graphics	comp.graphics
60990	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60994	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60996	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
101673	rec.autos	rec.autos
101672	rec.autos	rec.autos
101674	rec.autos	rec.autos
101677	rec.autos	rec.autos
101676	rec.autos	rec.autos
101679	rec.autos	rec.autos
101678	rec.autos	rec.autos
82770	talk.religion.misc	talk.religion.misc
76811	misc.forsale	misc.forsale
76810	misc.forsale	misc.forsale
82774	talk.religion.misc	talk.religion.misc
82777	talk.religion.misc	soc.religion.christian
82776	talk.religion.misc	talk.religion.misc
15618	sci.crypt	sci.crypt
101653	rec.autos	rec.autos
101652	rec.autos	rec.autos
10813	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10812	comp.os.ms-windows.misc	comp.windows.x
10817	comp.os.ms-windows.misc	comp.os.ms-windows.misc
10814	comp.os.ms-windows.misc	comp.graphics
52200	comp.sys.mac.hardware	comp.sys.mac.hardware
10819	comp.os.ms-windows.misc	comp.graphics
52205	comp.sys.mac.hardware	comp.sys.mac.hardware
52206	comp.sys.mac.hardware	comp.sys.mac.hardware
104577	rec.motorcycles	rec.motorcycles
104576	rec.motorcycles	rec.motorcycles
104571	rec.motorcycles	rec.motorcycles
104570	rec.sport.baseball	rec.sport.baseball
104573	rec.motorcycles	rec.motorcycles
53152	alt.atheism	alt.atheism
53150	alt.atheism	alt.atheism
53157	alt.atheism	alt.atheism
104578	rec.motorcycles	rec.motorcycles
53155	alt.atheism	talk.religion.misc
53154	alt.atheism	talk.religion.misc
37933	comp.graphics	comp.graphics
60191	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60190	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60192	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60195	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60194	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60197	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60196	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
84033	talk.religion.misc	talk.religion.misc
59172	sci.med	sci.med
84294	talk.religion.misc	talk.religion.misc
84296	talk.religion.misc	talk.religion.misc
84297	talk.religion.misc	talk.religion.misc
84290	talk.religion.misc	talk.religion.misc
84291	talk.religion.misc	talk.religion.misc
68069	comp.windows.x	comp.windows.x
59466	sci.med	sci.med
84298	talk.religion.misc	talk.religion.misc
84299	talk.religion.misc	talk.religion.misc
60735	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
179013	talk.politics.misc	talk.religion.misc
179011	talk.politics.misc	rec.autos
179017	talk.politics.misc	talk.politics.guns
60733	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60732	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
179019	talk.politics.misc	talk.religion.misc
60738	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
53337	alt.atheism	alt.atheism
53336	alt.atheism	talk.religion.misc
53847	rec.sport.hockey	rec.sport.hockey
53846	rec.sport.hockey	rec.sport.hockey
53841	rec.sport.hockey	rec.sport.hockey
53840	rec.sport.hockey	rec.sport.hockey
53330	alt.atheism	alt.atheism
52561	rec.sport.hockey	rec.sport.hockey
53849	rec.sport.hockey	rec.sport.hockey
53339	alt.atheism	alt.atheism
53338	alt.atheism	alt.atheism
104917	rec.motorcycles	rec.motorcycles
176971	talk.politics.misc	talk.politics.misc
54312	sci.electronics	sci.electronics
104914	rec.motorcycles	rec.motorcycles
176974	talk.politics.misc	talk.politics.misc
104912	rec.motorcycles	rec.motorcycles
104911	rec.motorcycles	rec.motorcycles
54317	sci.electronics	sci.electronics
54318	sci.electronics	sci.electronics
52562	rec.sport.hockey	rec.sport.hockey
54648	talk.politics.guns	talk.politics.guns
54649	talk.politics.guns	talk.politics.guns
37935	comp.graphics	comp.graphics
38715	comp.graphics	comp.graphics
9670	comp.os.ms-windows.misc	comp.os.ms-windows.misc
83569	talk.religion.misc	talk.religion.misc
83568	talk.religion.misc	talk.religion.misc
83562	talk.religion.misc	talk.religion.misc
83560	talk.religion.misc	talk.religion.misc
83567	talk.religion.misc	talk.religion.misc
83564	talk.religion.misc	alt.atheism
15796	sci.crypt	sci.crypt
15794	sci.crypt	sci.crypt
15793	sci.crypt	sci.crypt
15792	sci.crypt	sci.crypt
103137	rec.autos	rec.autos
38790	comp.graphics	comp.graphics
15799	sci.crypt	sci.crypt
103133	rec.autos	rec.autos
83745	talk.religion.misc	talk.religion.misc
83744	talk.religion.misc	talk.religion.misc
83742	talk.religion.misc	talk.politics.misc
83740	talk.religion.misc	talk.religion.misc
38796	comp.graphics	comp.graphics
83748	talk.religion.misc	talk.politics.misc
178631	talk.politics.misc	talk.politics.misc
178630	talk.politics.misc	talk.politics.guns
178634	talk.politics.misc	talk.politics.misc
178636	talk.politics.misc	talk.politics.misc
38795	comp.graphics	comp.graphics
59340	sci.med	sci.med
15572	sci.crypt	sci.crypt
15571	sci.crypt	sci.crypt
15577	sci.crypt	sci.crypt
59433	sci.med	sci.med
59346	sci.med	comp.graphics
15574	sci.crypt	sci.crypt
59348	sci.med	sci.med
59349	sci.med	comp.graphics
15579	sci.crypt	sci.crypt
59439	sci.med	sci.med
53966	rec.sport.hockey	rec.sport.hockey
9517	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
9516	comp.os.ms-windows.misc	comp.graphics
50541	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
50540	comp.sys.mac.hardware	comp.sys.mac.hardware
50543	comp.sys.mac.hardware	comp.sys.mac.hardware
50542	comp.sys.mac.hardware	comp.sys.mac.hardware
50544	comp.sys.mac.hardware	comp.sys.mac.hardware
9809	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
50546	comp.sys.mac.hardware	comp.sys.mac.hardware
50549	comp.sys.mac.hardware	comp.sys.mac.hardware
9805	comp.os.ms-windows.misc	comp.graphics
9800	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
66452	comp.windows.x	comp.windows.x
66453	comp.windows.x	comp.windows.x
66450	comp.windows.x	comp.graphics
66451	comp.windows.x	comp.windows.x
66456	comp.windows.x	comp.windows.x
66457	comp.windows.x	comp.windows.x
66459	comp.windows.x	comp.windows.x
61453	sci.space	comp.windows.x
61452	sci.space	sci.space
61457	sci.space	sci.space
61108	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61454	sci.space	sci.space
61104	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61107	comp.sys.ibm.pc.hardware	misc.forsale
61106	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61101	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61103	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
15461	sci.crypt	sci.crypt
58955	sci.med	sci.med
54219	rec.sport.hockey	rec.sport.hockey
38875	comp.graphics	comp.graphics
15391	sci.crypt	sci.crypt
54218	rec.sport.hockey	rec.sport.hockey
60859	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
20726	soc.religion.christian	soc.religion.christian
60851	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
59290	sci.med	sci.med
15394	sci.crypt	sci.crypt
38955	comp.graphics	comp.graphics
38957	comp.graphics	comp.graphics
75939	misc.forsale	misc.forsale
38951	comp.graphics	comp.graphics
38952	comp.graphics	comp.graphics
75935	misc.forsale	misc.forsale
75934	misc.forsale	misc.forsale
75937	misc.forsale	misc.forsale
51754	comp.sys.mac.hardware	comp.sys.mac.hardware
75423	talk.politics.mideast	talk.politics.mideast
75422	talk.politics.mideast	talk.politics.mideast
75933	misc.forsale	misc.forsale
16147	sci.crypt	alt.atheism
58958	sci.med	sci.med
51976	comp.sys.mac.hardware	comp.sys.mac.hardware
51207	alt.atheism	talk.religion.misc
16144	sci.crypt	sci.crypt
51766	comp.sys.mac.hardware	comp.sys.mac.hardware
51767	comp.sys.mac.hardware	comp.sys.mac.hardware
51764	comp.sys.mac.hardware	comp.sys.mac.hardware
51941	comp.sys.mac.hardware	comp.sys.mac.hardware
51946	comp.sys.mac.hardware	comp.sys.mac.hardware
51944	comp.sys.mac.hardware	comp.sys.mac.hardware
51761	comp.sys.mac.hardware	comp.sys.mac.hardware
104361	rec.motorcycles	rec.motorcycles
104363	rec.motorcycles	rec.motorcycles
104365	rec.motorcycles	rec.motorcycles
51768	comp.sys.mac.hardware	comp.sys.mac.hardware
51769	comp.sys.mac.hardware	comp.sys.mac.hardware
105099	rec.motorcycles	rec.motorcycles
38483	comp.graphics	comp.graphics
38484	comp.graphics	comp.graphics
105091	rec.sport.baseball	rec.sport.baseball
105090	rec.sport.baseball	rec.sport.baseball
105095	rec.motorcycles	rec.motorcycles
105094	rec.motorcycles	rec.motorcycles
105096	rec.motorcycles	rec.autos
60509	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
60505	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60502	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60501	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
67130	comp.windows.x	comp.windows.x
9773	comp.os.ms-windows.misc	comp.graphics
54691	talk.politics.guns	talk.politics.guns
102745	rec.autos	rec.autos
21629	soc.religion.christian	soc.religion.christian
20626	soc.religion.christian	soc.religion.christian
20625	soc.religion.christian	soc.religion.christian
20624	soc.religion.christian	soc.religion.christian
20623	soc.religion.christian	soc.religion.christian
20620	soc.religion.christian	soc.religion.christian
21408	soc.religion.christian	soc.religion.christian
21409	soc.religion.christian	soc.religion.christian
176986	talk.politics.misc	talk.politics.misc
14989	sci.crypt	talk.religion.misc
54698	talk.politics.guns	talk.politics.guns
20958	soc.religion.christian	soc.religion.christian
20489	soc.religion.christian	soc.religion.christian
20488	soc.religion.christian	soc.religion.christian
20953	soc.religion.christian	soc.religion.christian
20487	soc.religion.christian	soc.religion.christian
20957	soc.religion.christian	soc.religion.christian
20956	soc.religion.christian	soc.religion.christian
83978	talk.religion.misc	alt.atheism
83979	talk.religion.misc	talk.religion.misc
10798	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
10029	comp.os.ms-windows.misc	comp.graphics
83970	talk.religion.misc	alt.atheism
83971	talk.religion.misc	talk.religion.misc
10796	comp.os.ms-windows.misc	comp.os.ms-windows.misc
83973	talk.religion.misc	alt.atheism
10790	comp.os.ms-windows.misc	comp.os.ms-windows.misc
83976	talk.religion.misc	talk.religion.misc
21682	soc.religion.christian	soc.religion.christian
21680	soc.religion.christian	soc.religion.christian
21689	soc.religion.christian	soc.religion.christian
84197	talk.religion.misc	talk.religion.misc
84196	talk.religion.misc	talk.religion.misc
105237	rec.motorcycles	rec.motorcycles
84193	talk.religion.misc	alt.atheism
84192	talk.religion.misc	talk.religion.misc
84190	talk.religion.misc	talk.religion.misc
105239	rec.motorcycles	rec.motorcycles
84199	talk.religion.misc	talk.politics.misc
53458	alt.atheism	alt.atheism
53452	alt.atheism	alt.atheism
53451	alt.atheism	alt.atheism
53456	alt.atheism	alt.atheism
53457	alt.atheism	soc.religion.christian
53454	alt.atheism	alt.atheism
53455	alt.atheism	alt.atheism
74736	misc.forsale	misc.forsale
21539	soc.religion.christian	soc.religion.christian
21534	soc.religion.christian	soc.religion.christian
21535	soc.religion.christian	soc.religion.christian
21536	soc.religion.christian	soc.religion.christian
21531	soc.religion.christian	soc.religion.christian
21532	soc.religion.christian	soc.religion.christian
77317	talk.politics.mideast	talk.politics.mideast
67195	comp.windows.x	comp.windows.x
67190	comp.windows.x	comp.windows.x
67191	comp.windows.x	comp.windows.x
76658	misc.forsale	misc.forsale
76309	misc.forsale	rec.autos
68212	comp.windows.x	comp.windows.x
76306	misc.forsale	misc.forsale
76305	misc.forsale	sci.electronics
68211	comp.windows.x	comp.graphics
68214	comp.windows.x	comp.windows.x
76300	misc.forsale	misc.forsale
67449	comp.windows.x	comp.windows.x
77301	talk.politics.mideast	talk.politics.mideast
67440	comp.windows.x	comp.windows.x
77303	talk.politics.mideast	talk.politics.mideast
77314	talk.politics.mideast	talk.politics.mideast
77305	talk.politics.mideast	talk.politics.mideast
77306	talk.politics.mideast	talk.politics.mideast
77307	talk.politics.mideast	talk.politics.mideast
54105	rec.sport.hockey	rec.sport.hockey
54104	rec.sport.hockey	rec.sport.hockey
54107	rec.sport.hockey	rec.sport.hockey
54106	rec.sport.hockey	rec.sport.hockey
54100	rec.sport.hockey	rec.sport.hockey
54103	rec.sport.hockey	rec.sport.hockey
54109	rec.sport.hockey	rec.sport.hockey
54108	rec.sport.hockey	rec.sport.hockey
15961	sci.crypt	sci.crypt
15962	sci.crypt	sci.crypt
15963	sci.crypt	sci.crypt
15964	sci.crypt	sci.crypt
15969	sci.crypt	sci.crypt
50484	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
50486	comp.sys.mac.hardware	comp.sys.mac.hardware
50487	comp.sys.mac.hardware	comp.sys.mac.hardware
50480	comp.sys.mac.hardware	comp.sys.mac.hardware
50483	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
66869	comp.windows.x	comp.windows.x
103258	rec.autos	rec.autos
55058	talk.politics.guns	talk.politics.guns
103650	rec.autos	rec.autos
51579	comp.sys.mac.hardware	comp.sys.mac.hardware
51578	comp.sys.mac.hardware	comp.sys.mac.hardware
103307	rec.autos	rec.autos
103304	rec.autos	rec.autos
55050	talk.politics.guns	talk.politics.guns
103658	rec.autos	rec.autos
51571	comp.sys.mac.hardware	comp.windows.x
51570	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
55056	talk.politics.guns	talk.politics.guns
51574	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
67996	comp.windows.x	comp.graphics
67990	comp.windows.x	comp.windows.x
67991	comp.windows.x	comp.windows.x
67992	comp.windows.x	comp.windows.x
67993	comp.windows.x	comp.windows.x
67998	comp.windows.x	comp.windows.x
67173	comp.windows.x	comp.windows.x
10194	comp.os.ms-windows.misc	comp.windows.x
51680	comp.sys.mac.hardware	comp.sys.mac.hardware
51682	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
51685	comp.sys.mac.hardware	comp.sys.mac.hardware
51684	comp.sys.mac.hardware	comp.sys.mac.hardware
51687	comp.sys.mac.hardware	comp.sys.mac.hardware
51689	comp.sys.mac.hardware	comp.sys.mac.hardware
10192	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
101650	rec.autos	rec.autos
101655	rec.autos	rec.autos
101654	rec.autos	rec.autos
15216	sci.crypt	sci.crypt
15215	sci.crypt	sci.crypt
10190	comp.os.ms-windows.misc	comp.os.ms-windows.misc
15210	sci.crypt	sci.crypt
15211	sci.crypt	sci.crypt
82757	talk.religion.misc	talk.religion.misc
83627	talk.religion.misc	talk.religion.misc
15218	sci.crypt	sci.crypt
59406	sci.med	sci.med
54881	talk.politics.guns	talk.politics.guns
16092	sci.crypt	sci.crypt
38395	comp.graphics	comp.graphics
